flickrid	enteredtext	from	to	tagid	author	tag	mode
13875565213	Visual Arts	1386752400	1397727686	12383156-13875565213-7241	12403504@N02	visualarts	add
13875565213	World War, 1914-1918 - France.	1386752400	1397727686	12383156-13875565213-213411673	12403504@N02	worldwar19141918france	add
13875565213	World War, 1914-1918.	1386752400	1397727686	12383156-13875565213-552851	12403504@N02	worldwar19141918	add
13875565213	Date:1915	1386752400	1397727686	12383156-13875565213-213461905	12403504@N02	date1915	add
13875565213	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727686	12383156-13875565213-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875565213	Girdwood Collection: Photo 24	1386752400	1397727686	12383156-13875565213-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875565213	dc:subject=World War, 1914-1918.	1386752400	1397727686	12383156-13875565213-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875565213	dc:title=Red Cross orderlies at work [France]. Photographer: H. D. Girdwood.	1386752400	1397727686	12383156-13875565213-213498055	12403504@N02	dc:title=redcrossorderliesatworkfrancephotographerhdgirdwood	add
13875565213	Europeana	1386752400	1397727686	12383156-13875565213-3612581	12403504@N02	europeana	add
13875565213	dc:subject=World War, 1914-1918 - France.	1386752400	1397727686	12383156-13875565213-213411663	12403504@N02	dc:subject=worldwar19141918france	add
13875565213	bl_girdwood	1386752400	1397727686	12383156-13875565213-211539094	12403504@N02	blgirdwood	add
13875565213	bl:girdwood=Photo 24/(321)	1386752400	1397727686	12383156-13875565213-213498035	12403504@N02	bl:girdwood=photo24321	add
13875565213	dcterms:created=1915	1386752400	1397727686	12383156-13875565213-213461895	12403504@N02	dcterms:created=1915	add
13875565213	dc:subject=World War, 1914-1918 - Propaganda.	1386752400	1397727686	12383156-13875565213-211539134	12403504@N02	dc:subject=worldwar19141918propaganda	add
13875565213	dc:identifier=Photo 24/(321)	1386752400	1397727686	12383156-13875565213-213498045	12403504@N02	dc:identifier=photo24321	add
13875565213	dc:rights=Crown copyright material is reproduced with the permission of the Controller of HMSO and the Queen’s Printer for Scotland http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727686	12383156-13875565213-211539104	12403504@N02	dc:rights=crowncopyrightmaterialisreproducedwiththepermissionofthecontrollerofhmsoandthequeen’sprinterforscotlandhttpcreativecommonsorgpublicdomainmark11	add
13875565213	World War, 1914-1918 - Propaganda.	1386752400	1397727686	12383156-13875565213-211539154	12403504@N02	worldwar19141918propaganda	add
13875565213	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=Photo_24!(321)_f124v	1386752400	1397727686	12383156-13875565213-213498065	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxrefphoto24321f124v	add
13875565213	rdfs:seeAlso=http://www.europeana.eu/portal/search.html?query=europeana_collectionName%3A9200176*&rows=24	1386752400	1397727686	12383156-13875565213-211725313	12403504@N02	rdfs:seealso=httpwwweuropeanaeuportalsearchhtmlqueryeuropeanacollectionname3a9200176rows24	add
13875566323	Visual Arts	1386752400	1397727692	12383156-13875566323-7241	12403504@N02	visualarts	add
13875566323	dc:title=With the bombers [France]. Photographer: H. D. Girdwood.	1386752400	1397727692	12383156-13875566323-213509794	12403504@N02	dc:title=withthebombersfrancephotographerhdgirdwood	add
13875566323	World War, 1914-1918.	1386752400	1397727692	12383156-13875566323-552851	12403504@N02	worldwar19141918	add
13875566323	dc:identifier=Photo 24/(32)	1386752400	1397727692	12383156-13875566323-213509784	12403504@N02	dc:identifier=photo2432	add
13875566323	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727692	12383156-13875566323-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875566323	Girdwood Collection: Photo 24	1386752400	1397727692	12383156-13875566323-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875566323	Date:1915	1386752400	1397727692	12383156-13875566323-213461905	12403504@N02	date1915	add
13875566323	Europeana	1386752400	1397727692	12383156-13875566323-3612581	12403504@N02	europeana	add
13875566323	dc:subject=World War, 1914-1918 - France.	1386752400	1397727692	12383156-13875566323-213411663	12403504@N02	dc:subject=worldwar19141918france	add
13875566323	bl_girdwood	1386752400	1397727692	12383156-13875566323-211539094	12403504@N02	blgirdwood	add
13875566323	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=Photo_24!(32)_f123v	1386752400	1397727692	12383156-13875566323-213509804	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxrefphoto2432f123v	add
13875566323	dc:subject=World War, 1914-1918.	1386752400	1397727692	12383156-13875566323-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875566323	bl:girdwood=Photo 24/(32)	1386752400	1397727692	12383156-13875566323-213509774	12403504@N02	bl:girdwood=photo2432	add
13875566323	dcterms:created=1915	1386752400	1397727692	12383156-13875566323-213461895	12403504@N02	dcterms:created=1915	add
13875566323	dc:subject=World War, 1914-1918 - Propaganda.	1386752400	1397727692	12383156-13875566323-211539134	12403504@N02	dc:subject=worldwar19141918propaganda	add
13875566323	World War, 1914-1918 - Propaganda.	1386752400	1397727692	12383156-13875566323-211539154	12403504@N02	worldwar19141918propaganda	add
13875566323	dc:rights=Crown copyright material is reproduced with the permission of the Controller of HMSO and the Queen’s Printer for Scotland http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727692	12383156-13875566323-211539104	12403504@N02	dc:rights=crowncopyrightmaterialisreproducedwiththepermissionofthecontrollerofhmsoandthequeen’sprinterforscotlandhttpcreativecommonsorgpublicdomainmark11	add
13875566323	World War, 1914-1918 - France.	1386752400	1397727692	12383156-13875566323-213411673	12403504@N02	worldwar19141918france	add
13875566323	rdfs:seeAlso=http://www.europeana.eu/portal/search.html?query=europeana_collectionName%3A9200176*&rows=24	1386752400	1397727692	12383156-13875566323-211725313	12403504@N02	rdfs:seealso=httpwwweuropeanaeuportalsearchhtmlqueryeuropeanacollectionname3a9200176rows24	add
13875568024	dc:identifier=l.r.233.b.57.v4_f074r	1386752400	1397727673	12383156-13875568024-213501274	12403504@N02	dc:identifier=lr233b57v4f074r	add
13875568024	bl_lr233	1386752400	1397727673	12383156-13875568024-213392633	12403504@N02	bllr233	add
13875568024	rdfs:seeAlso=http://commons.wikimedia.org/wiki/Commons:British_Library/Picturing_Canada	1386752400	1397727673	12383156-13875568024-213392713	12403504@N02	rdfs:seealso=httpcommonswikimediaorgwikicommonsbritishlibrarypicturingcanada	add
13875568024	dc:title=Canadian War Memorials Fund. Canadian Official War Photographs: Volume 4	1386752400	1397727673	12383156-13875568024-213433453	12403504@N02	dc:title=canadianwarmemorialsfundcanadianofficialwarphotographsvolume4	add
13875568024	bl:lr233=l.r.233.b.57.v4_f074r	1386752400	1397727673	12383156-13875568024-213501264	12403504@N02	bl:lr233=lr233b57v4f074r	add
13875568024	dc:rights=Credit: Canada. Patent and Copyright Office, Library and Archives CanadaCopyright: expiredRestrictions on use: nil http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727673	12383156-13875568024-213392683	12403504@N02	dc:rights=creditcanadapatentandcopyrightofficelibraryandarchivescanadacopyrightexpiredrestrictionsonusenilhttpcreativecommonsorgpublicdomainmark11	add
13875568024	Date:1920	1386752400	1397727673	12383156-13875568024-18418652	12403504@N02	date1920	add
13875568024	Europeana	1386752400	1397727673	12383156-13875568024-3612581	12403504@N02	europeana	add
13875568024	Collection: l.r.233.b.57.v4	1386752400	1397727673	12383156-13875568024-213433443	12403504@N02	collectionlr233b57v4	add
13875568024	rdfs:seeAlso=http://publicdomainreview.org/collections/canada-through-a-lens/	1386752400	1397727673	12383156-13875568024-213392743	12403504@N02	rdfs:seealso=httppublicdomainrevieworgcollectionscanadathroughalens	add
13875568024	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=l.r.233.b.57.v4_f074r	1386752400	1397727673	12383156-13875568024-213501284	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxreflr233b57v4f074r	add
13875568024	dcterms:created=1920	1386752400	1397727673	12383156-13875568024-213392693	12403504@N02	dcterms:created=1920	add
13875568024	L.R.233.b.57	1386752400	1397727673	12383156-13875568024-213392673	12403504@N02	lr233b57	add
13875568024	World War, 1914-1918	1386752400	1397727673	12383156-13875568024-552851	12403504@N02	worldwar19141918	add
13875568024	rdfs:seeAlso=http://www.warmuseum.ca/cwm/exhibitions/guerre/lord-beaverbrook-e.aspx	1386752400	1397727673	12383156-13875568024-213392733	12403504@N02	rdfs:seealso=httpwwwwarmuseumcacwmexhibitionsguerrelordbeaverbrookeaspx	add
13875568024	dc:subject=World War, 1914-1918	1386752400	1397727673	12383156-13875568024-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875538583	bl:girdwood=Photo 24/(312)	1386752400	1397727768	12383156-13875538583-213509214	12403504@N02	bl:girdwood=photo24312	add
13875538583	Visual Arts	1386752400	1397727768	12383156-13875538583-7241	12403504@N02	visualarts	add
13875538583	World War, 1914-1918 - France.	1386752400	1397727768	12383156-13875538583-213411673	12403504@N02	worldwar19141918france	add
13875538583	dcterms:created=10 Aug 1915	1386752400	1397727768	12383156-13875538583-213445753	12403504@N02	dcterms:created=10aug1915	add
13875538583	dc:subject=World War, 1914-1918.	1386752400	1397727768	12383156-13875538583-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875538583	Date:10 Aug 1915	1386752400	1397727768	12383156-13875538583-213445763	12403504@N02	date10aug1915	add
13875538583	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727768	12383156-13875538583-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875538583	Girdwood Collection: Photo 24	1386752400	1397727768	12383156-13875538583-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875538583	Europeana	1386752400	1397727768	12383156-13875538583-3612581	12403504@N02	europeana	add
13875538583	dc:title=Sir James Willcocks at work [Merville, France]. Photographer: H. D. Girdwood.	1386752400	1397727768	12383156-13875538583-213445773	12403504@N02	dc:title=sirjameswillcocksatworkmervillefrancephotographerhdgirdwood	add
13875538583	dc:identifier=Photo 24/(312)	1386752400	1397727768	12383156-13875538583-213509224	12403504@N02	dc:identifier=photo24312	add
13875538583	dc:subject=World War, 1914-1918 - France.	1386752400	1397727768	12383156-13875538583-213411663	12403504@N02	dc:subject=worldwar19141918france	add
13875538583	World War, 1914-1918 - Propaganda.	1386752400	1397727768	12383156-13875538583-211539154	12403504@N02	worldwar19141918propaganda	add
13875538583	dc:subject=World War, 1914-1918 - Propaganda.	1386752400	1397727768	12383156-13875538583-211539134	12403504@N02	dc:subject=worldwar19141918propaganda	add
13875538583	World War, 1914-1918.	1386752400	1397727768	12383156-13875538583-552851	12403504@N02	worldwar19141918	add
13875538583	dc:rights=Crown copyright material is reproduced with the permission of the Controller of HMSO and the Queen’s Printer for Scotland http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727768	12383156-13875538583-211539104	12403504@N02	dc:rights=crowncopyrightmaterialisreproducedwiththepermissionofthecontrollerofhmsoandthequeen’sprinterforscotlandhttpcreativecommonsorgpublicdomainmark11	add
13875538583	bl_girdwood	1386752400	1397727768	12383156-13875538583-211539094	12403504@N02	blgirdwood	add
13875538583	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=Photo_24!(312)_f119v	1386752400	1397727768	12383156-13875538583-213509234	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxrefphoto24312f119v	add
13875538583	rdfs:seeAlso=http://www.europeana.eu/portal/search.html?query=europeana_collectionName%3A9200176*&rows=24	1386752400	1397727768	12383156-13875538583-211725313	12403504@N02	rdfs:seealso=httpwwweuropeanaeuportalsearchhtmlqueryeuropeanacollectionname3a9200176rows24	add
13875572864	Visual Arts	1386752400	1397727732	12383156-13875572864-7241	12403504@N02	visualarts	add
13875572864	dc:title=London Territorials on the march [Estaires La Bassée Road, France]. Photographer: H. D. Girdwood.	1386752400	1397727732	12383156-13875572864-213501394	12403504@N02	dc:title=londonterritorialsonthemarchestaireslabasséeroadfrancephotographerhdgirdwood	add
13875572864	World War, 1914-1918.	1386752400	1397727732	12383156-13875572864-552851	12403504@N02	worldwar19141918	add
13875572864	Date:4 Aug 1915	1386752400	1397727732	12383156-13875572864-213436303	12403504@N02	date4aug1915	add
13875572864	dc:subject=World War, 1914-1918.	1386752400	1397727732	12383156-13875572864-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875572864	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727732	12383156-13875572864-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875572864	dc:identifier=Photo 24/(236)	1386752400	1397727732	12383156-13875572864-213501384	12403504@N02	dc:identifier=photo24236	add
13875572864	Europeana	1386752400	1397727732	12383156-13875572864-3612581	12403504@N02	europeana	add
13875572864	dcterms:created=4 Aug 1915	1386752400	1397727732	12383156-13875572864-213436293	12403504@N02	dcterms:created=4aug1915	add
13875572864	bl_girdwood	1386752400	1397727732	12383156-13875572864-211539094	12403504@N02	blgirdwood	add
13875572864	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=Photo_24!(236)_f077r	1386752400	1397727732	12383156-13875572864-213501404	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxrefphoto24236f077r	add
13875572864	bl:girdwood=Photo 24/(236)	1386752400	1397727732	12383156-13875572864-213501374	12403504@N02	bl:girdwood=photo24236	add
13875572864	dc:subject=World War, 1914-1918 - France.	1386752400	1397727732	12383156-13875572864-213411663	12403504@N02	dc:subject=worldwar19141918france	add
13875572864	rdfs:seeAlso=http://www.europeana.eu/portal/search.html?query=europeana_collectionName%3A9200176*&rows=24	1386752400	1397727732	12383156-13875572864-211725313	12403504@N02	rdfs:seealso=httpwwweuropeanaeuportalsearchhtmlqueryeuropeanacollectionname3a9200176rows24	add
13875572864	dc:subject=World War, 1914-1918 - Propaganda.	1386752400	1397727732	12383156-13875572864-211539134	12403504@N02	dc:subject=worldwar19141918propaganda	add
13875572864	World War, 1914-1918 - Propaganda.	1386752400	1397727732	12383156-13875572864-211539154	12403504@N02	worldwar19141918propaganda	add
13875572864	dc:rights=Crown copyright material is reproduced with the permission of the Controller of HMSO and the Queen’s Printer for Scotland http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727732	12383156-13875572864-211539104	12403504@N02	dc:rights=crowncopyrightmaterialisreproducedwiththepermissionofthecontrollerofhmsoandthequeen’sprinterforscotlandhttpcreativecommonsorgpublicdomainmark11	add
13875572864	World War, 1914-1918 - France.	1386752400	1397727732	12383156-13875572864-213411673	12403504@N02	worldwar19141918france	add
13875572864	Girdwood Collection: Photo 24	1386752400	1397727732	12383156-13875572864-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875581614	bl_lr233	1386752400	1397727778	12383156-13875581614-213392633	12403504@N02	bllr233	add
13875581614	rdfs:seeAlso=http://commons.wikimedia.org/wiki/Commons:British_Library/Picturing_Canada	1386752400	1397727778	12383156-13875581614-213392713	12403504@N02	rdfs:seealso=httpcommonswikimediaorgwikicommonsbritishlibrarypicturingcanada	add
13875581614	bl:lr233=l.r.233.b.57.v4_f078r	1386752400	1397727778	12383156-13875581614-213490595	12403504@N02	bl:lr233=lr233b57v4f078r	add
13875581614	Date:1920	1386752400	1397727778	12383156-13875581614-18418652	12403504@N02	date1920	add
13875581614	dc:rights=Credit: Canada. Patent and Copyright Office, Library and Archives CanadaCopyright: expiredRestrictions on use: nil http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727778	12383156-13875581614-213392683	12403504@N02	dc:rights=creditcanadapatentandcopyrightofficelibraryandarchivescanadacopyrightexpiredrestrictionsonusenilhttpcreativecommonsorgpublicdomainmark11	add
13875581614	dc:title=Canadian War Memorials Fund. Canadian Official War Photographs: Volume 4	1386752400	1397727778	12383156-13875581614-213433453	12403504@N02	dc:title=canadianwarmemorialsfundcanadianofficialwarphotographsvolume4	add
13875581614	Europeana	1386752400	1397727778	12383156-13875581614-3612581	12403504@N02	europeana	add
13875581614	Collection: l.r.233.b.57.v4	1386752400	1397727778	12383156-13875581614-213433443	12403504@N02	collectionlr233b57v4	add
13875581614	dc:identifier=l.r.233.b.57.v4_f078r	1386752400	1397727778	12383156-13875581614-213490605	12403504@N02	dc:identifier=lr233b57v4f078r	add
13875581614	rdfs:seeAlso=http://publicdomainreview.org/collections/canada-through-a-lens/	1386752400	1397727778	12383156-13875581614-213392743	12403504@N02	rdfs:seealso=httppublicdomainrevieworgcollectionscanadathroughalens	add
13875581614	dcterms:created=1920	1386752400	1397727778	12383156-13875581614-213392693	12403504@N02	dcterms:created=1920	add
13875581614	L.R.233.b.57	1386752400	1397727778	12383156-13875581614-213392673	12403504@N02	lr233b57	add
13875581614	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=l.r.233.b.57.v4_f078r	1386752400	1397727778	12383156-13875581614-213490615	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxreflr233b57v4f078r	add
13875581614	World War, 1914-1918	1386752400	1397727778	12383156-13875581614-552851	12403504@N02	worldwar19141918	add
13875581614	rdfs:seeAlso=http://www.warmuseum.ca/cwm/exhibitions/guerre/lord-beaverbrook-e.aspx	1386752400	1397727778	12383156-13875581614-213392733	12403504@N02	rdfs:seealso=httpwwwwarmuseumcacwmexhibitionsguerrelordbeaverbrookeaspx	add
13875581614	dc:subject=World War, 1914-1918	1386752400	1397727778	12383156-13875581614-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875579014	bl_lr233	1386752400	1397727671	12383156-13875579014-213392633	12403504@N02	bllr233	add
13875579014	rdfs:seeAlso=http://commons.wikimedia.org/wiki/Commons:British_Library/Picturing_Canada	1386752400	1397727671	12383156-13875579014-213392713	12403504@N02	rdfs:seealso=httpcommonswikimediaorgwikicommonsbritishlibrarypicturingcanada	add
13875579014	Date:1920	1386752400	1397727671	12383156-13875579014-18418652	12403504@N02	date1920	add
13875579014	bl:lr233=l.r.233.b.57.v4_f077r	1386752400	1397727671	12383156-13875579014-213439373	12403504@N02	bl:lr233=lr233b57v4f077r	add
13875579014	dc:title=Canadian War Memorials Fund. Canadian Official War Photographs: Volume 4	1386752400	1397727671	12383156-13875579014-213433453	12403504@N02	dc:title=canadianwarmemorialsfundcanadianofficialwarphotographsvolume4	add
13875579014	Europeana	1386752400	1397727671	12383156-13875579014-3612581	12403504@N02	europeana	add
13875579014	dc:rights=Credit: Canada. Patent and Copyright Office, Library and Archives CanadaCopyright: expiredRestrictions on use: nil http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727671	12383156-13875579014-213392683	12403504@N02	dc:rights=creditcanadapatentandcopyrightofficelibraryandarchivescanadacopyrightexpiredrestrictionsonusenilhttpcreativecommonsorgpublicdomainmark11	add
13875579014	Collection: l.r.233.b.57.v4	1386752400	1397727671	12383156-13875579014-213433443	12403504@N02	collectionlr233b57v4	add
13875579014	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=l.r.233.b.57.v4_f077r	1386752400	1397727671	12383156-13875579014-213439393	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxreflr233b57v4f077r	add
13875579014	rdfs:seeAlso=http://publicdomainreview.org/collections/canada-through-a-lens/	1386752400	1397727671	12383156-13875579014-213392743	12403504@N02	rdfs:seealso=httppublicdomainrevieworgcollectionscanadathroughalens	add
13875579014	dcterms:created=1920	1386752400	1397727671	12383156-13875579014-213392693	12403504@N02	dcterms:created=1920	add
13875579014	L.R.233.b.57	1386752400	1397727671	12383156-13875579014-213392673	12403504@N02	lr233b57	add
13875579014	dc:identifier=l.r.233.b.57.v4_f077r	1386752400	1397727671	12383156-13875579014-213439383	12403504@N02	dc:identifier=lr233b57v4f077r	add
13875579014	World War, 1914-1918	1386752400	1397727671	12383156-13875579014-552851	12403504@N02	worldwar19141918	add
13875579014	rdfs:seeAlso=http://www.warmuseum.ca/cwm/exhibitions/guerre/lord-beaverbrook-e.aspx	1386752400	1397727671	12383156-13875579014-213392733	12403504@N02	rdfs:seealso=httpwwwwarmuseumcacwmexhibitionsguerrelordbeaverbrookeaspx	add
13875579014	dc:subject=World War, 1914-1918	1386752400	1397727671	12383156-13875579014-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875573114	bl_lr233	1386752400	1397727750	12383156-13875573114-213392633	12403504@N02	bllr233	add
13875573114	rdfs:seeAlso=http://commons.wikimedia.org/wiki/Commons:British_Library/Picturing_Canada	1386752400	1397727750	12383156-13875573114-213392713	12403504@N02	rdfs:seealso=httpcommonswikimediaorgwikicommonsbritishlibrarypicturingcanada	add
13875573114	rdfs:seeAlso=http://publicdomainreview.org/collections/canada-through-a-lens/	1386752400	1397727750	12383156-13875573114-213392743	12403504@N02	rdfs:seealso=httppublicdomainrevieworgcollectionscanadathroughalens	add
13875573114	bl:lr233=l.r.233.b.57.v4_f075r	1386752400	1397727750	12383156-13875573114-213490425	12403504@N02	bl:lr233=lr233b57v4f075r	add
13875573114	Date:1920	1386752400	1397727750	12383156-13875573114-18418652	12403504@N02	date1920	add
13875573114	dc:rights=Credit: Canada. Patent and Copyright Office, Library and Archives CanadaCopyright: expiredRestrictions on use: nil http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727750	12383156-13875573114-213392683	12403504@N02	dc:rights=creditcanadapatentandcopyrightofficelibraryandarchivescanadacopyrightexpiredrestrictionsonusenilhttpcreativecommonsorgpublicdomainmark11	add
13875573114	dc:title=Canadian War Memorials Fund. Canadian Official War Photographs: Volume 4	1386752400	1397727750	12383156-13875573114-213433453	12403504@N02	dc:title=canadianwarmemorialsfundcanadianofficialwarphotographsvolume4	add
13875573114	Europeana	1386752400	1397727750	12383156-13875573114-3612581	12403504@N02	europeana	add
13875573114	Collection: l.r.233.b.57.v4	1386752400	1397727750	12383156-13875573114-213433443	12403504@N02	collectionlr233b57v4	add
13875573114	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=l.r.233.b.57.v4_f075r	1386752400	1397727750	12383156-13875573114-213490445	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxreflr233b57v4f075r	add
13875573114	dcterms:created=1920	1386752400	1397727750	12383156-13875573114-213392693	12403504@N02	dcterms:created=1920	add
13875573114	L.R.233.b.57	1386752400	1397727750	12383156-13875573114-213392673	12403504@N02	lr233b57	add
13875573114	World War, 1914-1918	1386752400	1397727750	12383156-13875573114-552851	12403504@N02	worldwar19141918	add
13875573114	rdfs:seeAlso=http://www.warmuseum.ca/cwm/exhibitions/guerre/lord-beaverbrook-e.aspx	1386752400	1397727750	12383156-13875573114-213392733	12403504@N02	rdfs:seealso=httpwwwwarmuseumcacwmexhibitionsguerrelordbeaverbrookeaspx	add
13875573114	dc:subject=World War, 1914-1918	1386752400	1397727750	12383156-13875573114-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875573114	dc:identifier=l.r.233.b.57.v4_f075r	1386752400	1397727750	12383156-13875573114-213490435	12403504@N02	dc:identifier=lr233b57v4f075r	add
13875581984	Visual Arts	1386752400	1397727721	12383156-13875581984-7241	12403504@N02	visualarts	add
13875581984	World War, 1914-1918 - France.	1386752400	1397727721	12383156-13875581984-213411673	12403504@N02	worldwar19141918france	add
13875581984	dc:identifier=Photo 24/(238)	1386752400	1397727721	12383156-13875581984-213439433	12403504@N02	dc:identifier=photo24238	add
13875581984	dc:subject=World War, 1914-1918.	1386752400	1397727721	12383156-13875581984-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875581984	dc:title=[39th] Garhwali Riflemen on the march in France [Estaire La Bassée Road]. Photographer: H. D. Girdwood.	1386752400	1397727721	12383156-13875581984-213439443	12403504@N02	dc:title=39thgarhwaliriflemenonthemarchinfranceestairelabasséeroadphotographerhdgirdwood	add
13875581984	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727721	12383156-13875581984-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875581984	Girdwood Collection: Photo 24	1386752400	1397727721	12383156-13875581984-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875581984	Europeana	1386752400	1397727721	12383156-13875581984-3612581	12403504@N02	europeana	add
13875581984	dcterms:created=4 Aug 1915	1386752400	1397727721	12383156-13875581984-213436293	12403504@N02	dcterms:created=4aug1915	add
13875581984	bl_girdwood	1386752400	1397727721	12383156-13875581984-211539094	12403504@N02	blgirdwood	add
13875581984	rdfs:seeAlso=http://www.bl.uk/manuscripts/Viewer.aspx?ref=Photo_24!(238)_f078r	1386752400	1397727721	12383156-13875581984-213439453	12403504@N02	rdfs:seealso=httpwwwblukmanuscriptsvieweraspxrefphoto24238f078r	add
13875581984	dc:subject=World War, 1914-1918 - France.	1386752400	1397727721	12383156-13875581984-213411663	12403504@N02	dc:subject=worldwar19141918france	add
13875581984	World War, 1914-1918 - Propaganda.	1386752400	1397727721	12383156-13875581984-211539154	12403504@N02	worldwar19141918propaganda	add
13875581984	dc:subject=World War, 1914-1918 - Propaganda.	1386752400	1397727721	12383156-13875581984-211539134	12403504@N02	dc:subject=worldwar19141918propaganda	add
13875581984	World War, 1914-1918.	1386752400	1397727721	12383156-13875581984-552851	12403504@N02	worldwar19141918	add
13875581984	dc:rights=Crown copyright material is reproduced with the permission of the Controller of HMSO and the Queen’s Printer for Scotland http://creativecommons.org/publicdomain/mark/1.1	1386752400	1397727721	12383156-13875581984-211539104	12403504@N02	dc:rights=crowncopyrightmaterialisreproducedwiththepermissionofthecontrollerofhmsoandthequeen’sprinterforscotlandhttpcreativecommonsorgpublicdomainmark11	add
13875581984	bl:girdwood=Photo 24/(238)	1386752400	1397727721	12383156-13875581984-213439423	12403504@N02	bl:girdwood=photo24238	add
13875581984	Date:4 Aug 1915	1386752400	1397727721	12383156-13875581984-213436303	12403504@N02	date4aug1915	add
13875581984	rdfs:seeAlso=http://www.europeana.eu/portal/search.html?query=europeana_collectionName%3A9200176*&rows=24	1386752400	1397727721	12383156-13875581984-211725313	12403504@N02	rdfs:seealso=httpwwweuropeanaeuportalsearchhtmlqueryeuropeanacollectionname3a9200176rows24	add
13875579473	Visual Arts	1386752400	1397727710	12383156-13875579473-7241	12403504@N02	visualarts	add
13875579473	World War, 1914-1918.	1386752400	1397727710	12383156-13875579473-552851	12403504@N02	worldwar19141918	add
13875579473	bl:girdwood=Photo 24/(324)	1386752400	1397727710	12383156-13875579473-213446843	12403504@N02	bl:girdwood=photo24324	add
13875579473	dc:subject=World War, 1914-1918.	1386752400	1397727710	12383156-13875579473-211539124	12403504@N02	dc:subject=worldwar19141918	add
13875579473	rdfs:seeAlso=https://commons.wikimedia.org/wiki/Category:British_Library_Photo_24_(Girdwood_Collection)	1386752400	1397727710	12383156-13875579473-211539184	12403504@N02	rdfs:seealso=httpscommonswikimediaorgwikicategorybritishlibraryphoto24girdwoodcollection	add
13875579473	Girdwood Collection: Photo 24	1386752400	1397727710	12383156-13875579473-213356683	12403504@N02	girdwoodcollectionphoto24	add
13875579473	dcterms:created=28 Aug 1915	1386752400	1397727710	12383156-13875579473-213446863	12403504@N02	dcterms:created=28aug1915	add
